Employee ID,Age,Attrition,BusinessTravel,Department,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHome
922,28,0,Travel_Frequently,Research & Development,Medical,4,Male,3,1,3,Single,2154,Yes,5,2,4,2,0,2,1
923,44,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,4,5,1,Divorced,19190,No,26,2,25,9,14,13,4
924,34,0,Travel_Frequently,Human Resources,Life Sciences,3,Male,2,2,2,Married,4490,No,14,4,10,9,1,8,11
925,35,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,3,1,3,Married,3506,Yes,4,3,3,2,2,2,6
926,42,0,Travel_Rarely,Research & Development,Medical,2,Female,4,2,2,Married,2372,Yes,18,3,1,0,0,0,7
927,43,0,Travel_Rarely,Sales,Marketing,4,Female,2,3,4,Single,10231,No,23,4,21,7,15,17,4
928,36,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,3,2,2,Single,5410,Yes,18,3,16,14,5,12,2
929,44,1,Travel_Rarely,Research & Development,Medical,1,Female,3,3,4,Married,7978,No,10,3,10,7,0,5,15
930,28,0,Travel_Frequently,Research & Development,Life Sciences,4,Male,2,1,4,Married,3867,Yes,2,3,2,2,2,2,2
931,51,0,Travel_Frequently,Research & Development,Medical,2,Female,2,1,3,Single,2838,No,8,2,7,0,7,7,6
932,30,0,Non-Travel,Research & Development,Medical,3,Female,3,2,3,Single,4695,Yes,10,3,8,4,1,7,9
933,29,1,Travel_Rarely,Research & Development,Technical Degree,2,Female,3,1,3,Divorced,3339,Yes,10,3,7,7,7,7,7
934,28,0,Travel_Rarely,Research & Development,Technical Degree,4,Male,3,1,1,Single,2080,No,5,2,3,2,1,2,1
935,25,0,Travel_Rarely,Research & Development,Medical,4,Female,3,1,2,Single,2096,No,2,2,2,2,2,1,1
936,32,0,Travel_Rarely,Sales,Medical,3,Male,4,2,4,Married,6209,No,10,4,10,7,0,8,8
937,45,0,Travel_Frequently,Research & Development,Medical,2,Female,3,5,2,Single,18061,No,22,3,0,0,0,0,25
938,39,0,Travel_Rarely,Research & Development,Medical,3,Female,2,4,2,Divorced,17123,Yes,21,3,19,9,15,2,13
939,58,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,1,3,Divorced,2372,No,2,3,2,2,2,2,23
940,32,1,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,2,3,Married,4883,No,10,3,10,4,1,1,7
941,39,1,Travel_Rarely,Research & Development,Medical,3,Male,3,1,1,Single,3904,No,6,3,5,2,0,3,23
942,30,0,Travel_Rarely,Research & Development,Technical Degree,1,Female,2,2,4,Married,4627,No,10,3,9,2,6,7,6
943,36,0,Travel_Rarely,Research & Development,Technical Degree,4,Female,3,3,3,Married,7094,No,10,3,7,7,1,7,10
944,46,0,Travel_Rarely,Human Resources,Life Sciences,4,Female,3,1,1,Single,3423,No,10,4,7,6,5,7,1
945,28,0,Non-Travel,Research & Development,Life Sciences,3,Female,1,2,4,Married,6674,No,10,3,9,8,7,5,1
946,50,0,Travel_Rarely,Research & Development,Life Sciences,4,Female,3,4,1,Married,16880,Yes,25,3,3,2,1,2,28
947,40,1,Travel_Rarely,Sales,Marketing,4,Male,2,3,2,Single,9094,Yes,9,3,5,4,1,0,25
948,52,1,Travel_Rarely,Sales,Life Sciences,2,Male,3,3,2,Single,8446,Yes,10,2,8,7,7,7,5
949,30,0,Travel_Rarely,Research & Development,Medical,2,Female,3,3,1,Married,11916,Yes,9,3,9,1,0,8,17
950,39,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,2,3,Single,4534,No,9,3,8,7,1,7,18
951,31,0,Non-Travel,Sales,Life Sciences,4,Female,3,3,3,Divorced,9852,Yes,10,2,10,8,9,6,2
952,41,0,Non-Travel,Sales,Medical,3,Male,1,2,2,Single,6151,No,19,3,19,2,11,9,10
953,31,1,Travel_Frequently,Sales,Life Sciences,4,Female,3,1,2,Single,2302,Yes,3,4,3,2,2,2,1
954,44,1,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,1,1,Married,2362,No,10,4,3,2,1,2,3
955,42,0,Non-Travel,Research & Development,Life Sciences,3,Male,3,4,3,Married,17861,Yes,21,2,20,8,2,10,2
956,55,0,Travel_Rarely,Research & Development,Medical,4,Female,1,5,3,Married,19187,No,23,3,19,9,9,11,2
957,56,0,Travel_Rarely,Human Resources,Life Sciences,4,Male,3,5,2,Single,19717,No,36,3,7,3,7,7,8
958,40,0,Non-Travel,Research & Development,Life Sciences,3,Male,3,1,3,Divorced,3544,No,6,3,4,2,0,0,16
959,34,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,3,4,Divorced,8500,No,10,2,9,7,1,6,9
960,40,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,3,2,4,Single,4661,No,9,3,9,8,8,8,2
961,41,0,Travel_Frequently,Sales,Marketing,3,Female,3,2,1,Divorced,4103,No,10,3,9,3,1,7,1
962,35,0,Travel_Frequently,Research & Development,Life Sciences,3,Male,3,2,3,Single,4249,Yes,9,3,9,6,1,1,4
963,51,0,Travel_Rarely,Human Resources,Life Sciences,3,Male,3,4,2,Divorced,14026,Yes,33,3,33,9,0,10,5
964,38,0,Travel_Rarely,Sales,Life Sciences,2,Female,3,2,1,Divorced,6893,No,11,3,7,7,1,7,2
965,34,0,Travel_Rarely,Sales,Medical,3,Female,3,2,1,Single,6125,No,10,4,10,8,9,6,15
966,25,0,Travel_Rarely,Research & Development,Medical,4,Male,3,1,4,Married,3669,No,7,2,3,2,1,2,19
967,58,1,Travel_Rarely,Research & Development,Medical,3,Female,2,3,1,Married,10008,Yes,31,2,10,9,5,9,7
968,40,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,3,1,2,Married,2387,No,7,3,4,2,0,3,1
969,36,0,Travel_Frequently,Sales,Marketing,1,Female,4,2,1,Married,4639,No,17,2,15,7,6,13,7
970,48,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,3,4,Single,7898,No,11,3,10,9,0,8,4
971,27,0,Travel_Rarely,Sales,Medical,3,Female,4,1,4,Married,2534,No,5,3,1,0,0,0,11
972,51,0,Travel_Rarely,Research & Development,Technical Degree,4,Female,2,4,2,Single,13142,No,29,2,5,2,0,3,11
973,18,0,Non-Travel,Research & Development,Life Sciences,4,Female,3,1,4,Single,1611,No,0,4,0,0,0,0,1
974,35,0,Travel_Rarely,Research & Development,Medical,4,Female,2,2,4,Married,5363,No,10,3,9,7,0,0,1
975,27,0,Travel_Frequently,Sales,Life Sciences,4,Male,1,2,4,Single,5071,No,8,3,6,2,0,0,2
976,55,1,Travel_Rarely,Sales,Marketing,1,Male,4,4,3,Single,13695,Yes,24,2,19,7,3,8,13
977,56,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,4,2,Married,13402,Yes,33,3,19,16,15,9,23
978,34,0,Non-Travel,Research & Development,Technical Degree,1,Female,2,1,3,Divorced,2029,No,5,3,5,4,0,0,26
979,40,0,Travel_Rarely,Research & Development,Medical,2,Female,4,2,3,Divorced,6377,No,15,3,12,11,11,8,2
980,34,0,Travel_Rarely,Research & Development,Medical,2,Male,3,2,3,Married,5429,No,10,3,8,7,7,7,29
981,31,1,Travel_Frequently,Sales,Life Sciences,3,Female,2,1,4,Single,2785,No,3,4,1,0,0,0,2
982,35,1,Travel_Frequently,Sales,Marketing,4,Female,3,2,3,Married,4614,Yes,5,2,4,2,3,2,18
983,38,0,Travel_Frequently,Research & Development,Life Sciences,4,Male,4,1,3,Divorced,2610,No,4,3,4,2,0,3,7
984,34,0,Travel_Rarely,Research & Development,Technical Degree,3,Female,3,2,4,Single,6687,No,14,4,14,11,4,11,2
985,28,0,Travel_Rarely,Sales,Life Sciences,3,Male,2,2,1,Married,4724,No,5,3,5,3,0,4,26
986,31,1,Travel_Rarely,Research & Development,Medical,4,Male,3,2,3,Married,6179,Yes,10,2,10,2,6,7,22
987,39,0,Travel_Rarely,Sales,Life Sciences,1,Male,2,2,4,Married,6120,Yes,8,4,5,4,1,4,21
988,51,0,Travel_Frequently,Sales,Marketing,2,Male,3,3,2,Married,10596,No,14,3,4,2,3,2,2
989,41,0,Travel_Frequently,Research & Development,Life Sciences,4,Female,3,2,4,Divorced,5467,Yes,12,2,6,2,3,3,22
990,37,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,3,1,3,Married,2996,Yes,8,3,6,4,1,3,4
991,33,0,Travel_Frequently,Sales,Life Sciences,2,Male,3,2,4,Married,9998,No,8,4,5,4,1,2,5
992,32,0,Travel_Rarely,Sales,Marketing,3,Male,3,2,2,Married,4078,Yes,4,2,3,2,1,2,2
993,39,0,Non-Travel,Research & Development,Life Sciences,3,Male,3,3,3,Married,10920,No,13,3,6,4,0,5,25
994,25,0,Travel_Rarely,Sales,Life Sciences,1,Male,4,2,3,Married,6232,No,6,2,3,2,1,2,18
995,52,0,Travel_Frequently,Research & Development,Medical,4,Female,4,4,3,Married,13247,Yes,24,2,5,3,0,2,28
996,43,0,Travel_Rarely,Research & Development,Medical,1,Female,2,2,3,Single,4081,Yes,20,1,20,7,1,8,6
997,27,0,Travel_Rarely,Sales,Marketing,4,Female,2,2,4,Married,5769,Yes,6,3,6,2,4,4,10
998,27,1,Travel_Rarely,Research & Development,Life Sciences,4,Female,3,1,3,Single,2394,Yes,8,3,8,2,7,7,17
999,26,0,Travel_Rarely,Research & Development,Medical,1,Male,2,1,4,Single,3904,No,5,3,4,3,1,1,2
1000,42,0,Travel_Rarely,Human Resources,Human Resources,3,Female,3,4,1,Married,16799,No,21,3,20,7,0,9,10
1001,52,0,Travel_Rarely,Research & Development,Other,3,Female,3,1,1,Married,2950,No,12,1,5,4,0,4,8
1002,37,0,Travel_Rarely,Research & Development,Medical,1,Female,3,1,3,Single,3629,No,8,3,3,2,0,2,11
1003,35,0,Travel_Frequently,Research & Development,Life Sciences,3,Male,3,3,4,Single,9362,No,10,3,2,2,2,2,18
1004,25,0,Travel_Rarely,Research & Development,Technical Degree,1,Male,3,1,4,Married,3229,No,7,2,3,2,0,2,1
1005,26,0,Travel_Rarely,Research & Development,Other,3,Male,4,1,1,Single,3578,No,8,3,7,7,0,7,7
1006,29,0,Travel_Rarely,Human Resources,Other,2,Male,2,3,1,Single,7988,No,10,2,10,9,0,9,17
1007,49,1,Travel_Frequently,Research & Development,Life Sciences,1,Male,2,2,1,Single,4284,No,20,3,4,3,1,3,28
1008,29,1,Travel_Frequently,Research & Development,Other,3,Female,3,3,4,Single,7553,Yes,9,3,8,7,7,7,14
1009,54,0,Travel_Rarely,Research & Development,Medical,4,Female,3,4,4,Single,17328,No,29,2,20,7,12,7,1
1010,58,0,Travel_Rarely,Research & Development,Medical,4,Female,3,5,1,Married,19701,Yes,32,3,9,8,1,5,1
1011,55,0,Travel_Rarely,Research & Development,Medical,2,Male,4,4,4,Divorced,14732,No,31,4,7,7,0,0,1
1012,36,0,Travel_Rarely,Sales,Marketing,1,Female,3,2,2,Single,9278,Yes,15,3,5,4,0,1,3
1013,31,1,Travel_Frequently,Sales,Life Sciences,2,Female,1,1,3,Single,1359,No,1,3,1,0,0,0,1
1014,30,0,Travel_Rarely,Sales,Marketing,4,Female,3,2,1,Divorced,4779,No,8,3,3,2,0,2,7
1015,31,0,Travel_Rarely,Research & Development,Life Sciences,1,Female,3,4,2,Single,16422,No,9,4,3,2,1,0,8
1016,34,0,Travel_Frequently,Research & Development,Other,4,Male,3,1,1,Divorced,2996,No,10,3,4,3,1,3,1
1017,31,1,Travel_Rarely,Research & Development,Life Sciences,1,Female,2,1,2,Single,1261,No,1,4,1,0,0,0,8
1018,27,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,3,1,1,Married,2099,No,6,4,5,0,1,4,11
1019,36,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,2,2,4,Single,5810,No,10,2,10,4,1,8,4
1020,36,0,Travel_Rarely,Sales,Marketing,3,Female,2,2,1,Married,5647,No,11,2,3,2,0,2,16
1021,47,0,Travel_Rarely,Research & Development,Technical Degree,1,Male,3,1,4,Married,3420,No,17,2,6,5,1,2,1
1022,25,1,Travel_Rarely,Sales,Life Sciences,1,Male,2,1,1,Married,4400,No,6,3,3,2,2,2,9
1023,37,0,Non-Travel,Research & Development,Technical Degree,3,Male,4,1,3,Single,3500,No,7,1,6,5,1,3,5
1024,56,0,Travel_Rarely,Research & Development,Life Sciences,1,Female,3,1,1,Married,2066,No,5,4,3,2,1,0,1
1025,47,0,Travel_Rarely,Research & Development,Medical,1,Female,3,4,3,Married,17169,No,26,4,20,17,5,6,2
1026,24,0,Travel_Rarely,Sales,Medical,4,Female,3,2,3,Married,4162,Yes,5,3,5,4,0,3,4
1027,32,0,Travel_Rarely,Sales,Marketing,4,Male,3,2,4,Married,9204,No,7,2,4,3,0,3,7
1028,34,0,Travel_Rarely,Research & Development,Life Sciences,4,Female,2,1,2,Married,3294,No,7,2,5,4,0,2,1
1029,41,0,Travel_Rarely,Research & Development,Medical,2,Male,4,1,3,Married,2127,Yes,7,2,4,2,0,3,5
1030,40,0,Non-Travel,Research & Development,Other,3,Male,3,2,3,Divorced,3975,No,11,4,8,7,0,7,9
1031,31,0,Travel_Rarely,Sales,Life Sciences,1,Male,3,3,4,Divorced,10793,No,13,3,13,7,9,9,8
1032,46,1,Travel_Rarely,Sales,Marketing,1,Male,3,3,4,Divorced,10096,No,28,4,7,7,4,3,9
1033,39,1,Non-Travel,Research & Development,Life Sciences,1,Female,2,1,1,Single,3646,Yes,11,4,1,0,0,0,2
1034,31,1,Travel_Frequently,Research & Development,Life Sciences,3,Female,4,3,2,Single,7446,No,10,3,10,8,4,7,1
1035,45,0,Travel_Rarely,Research & Development,Medical,2,Male,1,3,1,Divorced,10851,Yes,24,3,7,7,0,7,20
1036,31,0,Travel_Rarely,Human Resources,Medical,4,Female,4,1,2,Single,2109,No,8,3,3,2,0,2,8
1037,31,1,Travel_Frequently,Research & Development,Life Sciences,2,Male,3,1,4,Married,3722,Yes,7,1,2,2,2,2,2
1038,45,0,Travel_Rarely,Research & Development,Technical Degree,2,Male,3,3,4,Married,9380,Yes,10,4,3,1,1,2,29
1039,48,0,Travel_Rarely,Sales,Marketing,3,Male,3,2,1,Divorced,5486,No,15,3,2,2,2,2,7
1040,34,1,Travel_Rarely,Human Resources,Technical Degree,1,Female,3,1,3,Married,2742,No,2,3,2,2,2,2,9
1041,40,0,Non-Travel,Research & Development,Medical,4,Male,2,3,2,Divorced,13757,No,16,3,9,8,4,8,8
1042,28,0,Travel_Rarely,Sales,Medical,4,Male,3,2,1,Single,8463,No,6,3,5,4,1,3,5
1043,44,0,Non-Travel,Research & Development,Life Sciences,3,Male,2,1,3,Single,3162,No,7,3,5,2,0,3,5
1044,53,0,Travel_Rarely,Research & Development,Medical,4,Male,4,4,2,Single,16598,No,35,2,9,8,8,8,2
1045,49,0,Travel_Rarely,Research & Development,Technical Degree,1,Male,3,2,3,Married,6651,No,20,2,3,2,1,2,5
1046,40,0,Travel_Rarely,Research & Development,Medical,3,Male,3,1,3,Divorced,2345,No,8,4,3,1,1,2,2
1047,44,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,1,2,Single,3420,No,6,2,5,2,1,3,20
1048,33,0,Travel_Frequently,Sales,Medical,4,Male,3,2,1,Married,4373,No,5,3,4,3,0,3,7
1049,34,0,Travel_Rarely,Sales,Other,4,Male,1,2,1,Single,4759,No,15,3,13,9,3,12,3
1050,30,0,Travel_Rarely,Sales,Life Sciences,4,Male,3,2,3,Married,5301,No,4,2,2,1,2,2,16
1051,42,0,Travel_Frequently,Research & Development,Medical,1,Female,3,1,4,Single,3673,No,12,3,12,9,5,8,9
1052,44,0,Travel_Frequently,Sales,Marketing,1,Female,3,2,3,Married,4768,No,11,2,1,0,0,0,1
1053,30,0,Non-Travel,Research & Development,Technical Degree,3,Male,3,1,3,Divorced,1274,No,1,2,1,0,0,0,7
1054,57,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,4,2,3,Married,4900,No,13,2,12,9,2,8,1
1055,49,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,3,3,2,Divorced,10466,No,29,3,8,7,0,7,7
1056,34,0,Travel_Frequently,Research & Development,Medical,2,Male,3,4,1,Divorced,17007,No,16,2,14,8,6,9,15
1057,28,1,Travel_Frequently,Sales,Technical Degree,1,Male,3,1,3,Married,2909,No,5,4,3,2,1,2,1
1058,29,1,Travel_Frequently,Sales,Technical Degree,1,Female,3,2,2,Single,5765,No,7,1,5,3,0,0,13
1059,34,1,Travel_Rarely,Sales,Medical,1,Female,2,2,2,Single,4599,Yes,16,4,15,9,10,10,24
1060,35,0,Travel_Rarely,Sales,Life Sciences,4,Male,3,1,3,Married,2404,No,1,3,1,0,0,0,7
1061,24,1,Travel_Frequently,Research & Development,Medical,2,Male,3,1,1,Single,3172,Yes,4,2,0,0,0,0,9
1062,24,0,Non-Travel,Sales,Life Sciences,4,Female,3,1,2,Married,2033,No,1,3,1,0,0,0,13
1063,44,0,Travel_Frequently,Research & Development,Medical,2,Male,3,3,3,Single,10209,Yes,16,2,2,2,2,2,2
1064,29,0,Travel_Rarely,Sales,Life Sciences,3,Male,2,2,3,Divorced,8620,No,10,3,10,7,0,4,19
1065,30,0,Travel_Rarely,Human Resources,Life Sciences,3,Male,3,1,3,Divorced,2064,No,6,4,5,3,1,3,1
1066,55,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,2,3,Married,4035,Yes,4,3,3,2,1,2,4
1067,33,0,Travel_Rarely,Research & Development,Medical,1,Female,2,1,2,Married,3838,No,8,3,5,4,0,2,4
1068,47,0,Travel_Rarely,Sales,Medical,3,Female,3,2,3,Married,4591,Yes,11,2,5,4,1,2,14
1069,28,1,Travel_Frequently,Research & Development,Medical,3,Male,2,1,1,Single,2561,No,8,2,0,0,0,0,2
1070,28,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,2,1,3,Divorced,1563,No,1,1,1,0,0,0,1
1071,28,0,Travel_Frequently,Sales,Life Sciences,3,Male,3,2,1,Single,4898,No,5,3,4,2,1,3,7
1072,49,0,Travel_Rarely,Research & Development,Medical,3,Female,2,2,1,Married,4789,No,10,3,3,2,1,2,3
1073,29,0,Travel_Frequently,Research & Development,Life Sciences,4,Female,3,1,2,Married,3180,No,4,3,3,2,0,2,2
1074,28,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,1,2,2,Married,6549,No,8,2,8,6,1,7,29
1075,33,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,2,3,Single,6388,Yes,14,3,0,0,0,0,8
1076,32,0,Travel_Rarely,Research & Development,Medical,3,Male,3,3,4,Single,11244,No,10,4,5,2,0,0,10
1077,54,0,Travel_Frequently,Research & Development,Medical,2,Female,3,4,4,Divorced,16032,No,26,3,14,9,1,12,11
1078,29,1,Travel_Rarely,Research & Development,Technical Degree,1,Male,2,1,1,Single,2362,No,11,1,9,7,0,7,1
1079,44,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,4,1,Married,16328,No,24,4,20,6,14,17,28
1080,39,0,Travel_Rarely,Research & Development,Life Sciences,2,Female,3,3,2,Single,8376,No,9,3,2,0,2,2,6
1081,46,0,Travel_Rarely,Sales,Life Sciences,3,Female,3,4,2,Married,16606,No,23,4,13,12,5,1,3
1082,35,0,Travel_Rarely,Research & Development,Life Sciences,4,Female,2,3,2,Single,8606,No,11,1,11,8,3,3,16
1083,23,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,2,3,Single,2272,No,5,3,4,3,1,2,20
1084,40,1,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,1,1,Single,2018,No,15,1,5,4,1,0,9
1085,34,0,Travel_Rarely,Sales,Technical Degree,4,Male,2,3,3,Married,7083,Yes,10,3,10,9,8,6,1
1086,31,1,Travel_Frequently,Research & Development,Life Sciences,4,Female,3,1,3,Single,4084,No,7,1,7,2,7,7,3
1087,50,0,Travel_Frequently,Research & Development,Medical,3,Male,1,4,4,Single,14411,Yes,32,3,32,6,13,9,22
1088,34,0,Travel_Rarely,Sales,Technical Degree,2,Male,3,1,3,Married,2308,Yes,12,3,11,10,5,7,7
1089,42,0,Travel_Rarely,Research & Development,Medical,3,Male,2,1,2,Married,4841,No,4,3,1,0,0,0,2
1090,37,0,Travel_Rarely,Research & Development,Medical,1,Male,3,2,4,Married,4285,No,10,3,10,8,3,7,13
1091,29,0,Travel_Rarely,Research & Development,Other,3,Female,1,2,1,Married,9715,No,9,3,7,7,0,7,8
1092,33,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,2,2,2,Single,4320,No,5,3,5,3,0,2,25
1093,45,0,Travel_Rarely,Research & Development,Technical Degree,4,Male,3,1,4,Married,2132,No,8,3,5,4,0,3,28
1094,42,0,Travel_Frequently,Research & Development,Life Sciences,4,Male,3,3,4,Married,10124,Yes,24,1,20,8,13,9,2
1095,40,0,Travel_Rarely,Sales,Medical,1,Male,3,2,1,Married,5473,No,9,4,8,4,7,1,9
1096,33,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,3,2,3,Married,5207,Yes,15,3,15,14,5,7,28
1097,40,0,Travel_Rarely,Human Resources,Medical,3,Male,3,4,4,Single,16437,Yes,21,3,21,7,7,7,6
1098,24,0,Travel_Rarely,Research & Development,Technical Degree,3,Male,2,1,1,Divorced,2296,No,2,3,1,1,0,0,21
1099,40,0,Non-Travel,Research & Development,Life Sciences,4,Male,3,2,4,Divorced,4069,Yes,8,3,2,2,2,2,8
1100,45,0,Travel_Rarely,Research & Development,Technical Degree,1,Male,3,3,2,Divorced,7441,No,10,3,10,8,7,7,1
1101,35,0,Travel_Rarely,Sales,Life Sciences,2,Female,2,1,3,Married,2430,No,6,3,5,3,4,2,28
1102,32,0,Travel_Rarely,Research & Development,Life Sciences,4,Female,2,2,2,Married,5878,No,12,3,7,1,2,5,5
1103,36,0,Travel_Rarely,Sales,Life Sciences,3,Male,3,1,4,Single,2644,Yes,7,2,3,2,1,2,2
1104,48,0,Travel_Rarely,Sales,Life Sciences,3,Female,3,2,3,Divorced,6439,No,18,3,8,7,7,7,16
1105,29,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,4,1,3,Married,2451,No,5,2,1,0,0,0,9
1106,33,0,Travel_Rarely,Sales,Life Sciences,1,Male,3,2,1,Married,6392,No,8,1,2,2,2,2,8
1107,30,1,Travel_Rarely,Sales,Life Sciences,2,Male,2,2,1,Married,9714,No,10,3,10,8,6,7,1
1108,38,0,Travel_Frequently,Human Resources,Human Resources,3,Male,3,2,3,Married,6077,No,10,3,6,3,1,2,10
1109,35,0,Travel_Rarely,Research & Development,Medical,4,Male,2,1,1,Single,2450,No,3,3,3,0,1,2,1
1110,30,0,Travel_Rarely,Sales,Technical Degree,3,Male,3,3,2,Married,9250,No,9,3,4,2,1,3,29
1111,35,1,Travel_Rarely,Research & Development,Life Sciences,1,Female,3,1,1,Divorced,2074,Yes,1,3,1,0,0,0,2
1112,53,1,Travel_Rarely,Research & Development,Technical Degree,3,Female,2,3,4,Married,10169,No,34,3,33,7,1,9,2
1113,38,1,Travel_Rarely,Research & Development,Medical,3,Male,3,2,2,Married,4855,No,7,3,5,2,1,4,2
1114,32,0,Non-Travel,Research & Development,Technical Degree,4,Male,3,2,1,Married,4087,No,9,2,6,5,1,2,1
1115,48,0,Travel_Rarely,Research & Development,Other,3,Female,3,1,1,Married,2367,No,10,2,8,2,7,6,15
1116,34,0,Travel_Rarely,Research & Development,Medical,1,Male,3,1,4,Single,2972,No,1,1,1,0,0,0,7
1117,55,0,Travel_Rarely,Sales,Marketing,3,Male,2,5,4,Married,19586,No,36,3,36,6,2,13,26
1118,34,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,3,2,4,Married,5484,No,9,2,2,2,2,1,1
1119,26,0,Travel_Rarely,Research & Development,Life Sciences,1,Female,3,1,4,Married,2061,No,1,3,1,0,0,0,3
1120,38,0,Travel_Rarely,Sales,Life Sciences,3,Male,3,2,2,Married,9924,No,10,3,9,8,7,7,14
1121,38,0,Travel_Rarely,Sales,Life Sciences,2,Female,3,2,2,Single,4198,No,8,4,3,2,1,2,16
1122,36,0,Travel_Rarely,Sales,Life Sciences,2,Female,3,2,3,Single,6815,No,15,3,1,0,0,0,1
1123,29,0,Travel_Rarely,Research & Development,Medical,2,Male,3,1,1,Single,4723,Yes,10,3,10,9,1,5,3
1124,35,0,Travel_Rarely,Research & Development,Medical,1,Female,3,2,3,Single,6142,Yes,10,3,5,2,0,4,10
1125,39,0,Travel_Rarely,Sales,Medical,4,Male,4,3,3,Married,8237,No,11,3,7,6,7,6,6
1126,29,0,Travel_Frequently,Research & Development,Life Sciences,1,Male,3,2,4,Divorced,8853,No,6,4,6,4,1,3,2
1127,50,0,Travel_Rarely,Sales,Marketing,3,Male,3,5,3,Married,19331,Yes,27,3,1,0,0,0,9
1128,23,0,Travel_Rarely,Research & Development,Technical Degree,4,Male,4,1,3,Married,2073,No,4,3,2,2,2,2,10
1129,36,0,Travel_Frequently,Research & Development,Life Sciences,1,Male,4,2,1,Married,5562,Yes,9,3,3,2,0,2,6
1130,42,0,Travel_Rarely,Research & Development,Other,4,Male,2,5,4,Single,19613,No,24,3,1,0,0,1,9
1131,35,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,4,2,3,Married,3407,No,10,2,10,9,6,8,28
1132,34,0,Travel_Frequently,Research & Development,Technical Degree,4,Male,2,2,3,Married,5063,No,8,2,8,2,7,7,10
1133,40,0,Travel_Rarely,Sales,Life Sciences,4,Female,3,2,1,Married,4639,No,5,3,5,4,1,2,14
1134,43,0,Travel_Rarely,Research & Development,Technical Degree,4,Male,4,1,2,Divorced,4876,No,8,3,6,4,0,2,27
1135,35,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,2,1,4,Married,2690,No,1,2,1,0,0,1,7
1136,46,0,Travel_Rarely,Sales,Life Sciences,4,Male,4,4,1,Single,17567,No,27,1,26,0,0,12,1
1137,28,1,Travel_Rarely,Research & Development,Medical,3,Male,3,1,2,Married,2408,Yes,1,3,1,1,0,0,24
1138,22,0,Non-Travel,Research & Development,Other,2,Female,2,1,3,Married,2814,Yes,4,2,4,2,1,3,26
1139,50,0,Travel_Frequently,Research & Development,Medical,2,Male,3,4,3,Married,11245,Yes,32,3,30,8,12,13,20
1140,32,0,Travel_Rarely,Research & Development,Other,2,Female,4,1,4,Married,3312,No,6,3,3,2,0,2,5
1141,44,0,Travel_Rarely,Research & Development,Medical,2,Female,3,5,4,Divorced,19049,Yes,23,2,22,7,1,10,7
1142,30,0,Travel_Rarely,Research & Development,Medical,2,Male,2,1,2,Married,2141,No,6,2,6,4,1,1,7
1143,45,0,Travel_Rarely,Research & Development,Medical,3,Female,1,2,1,Single,5769,Yes,10,3,10,7,1,4,5
1144,45,0,Non-Travel,Sales,Marketing,1,Male,2,2,1,Married,4385,No,10,3,10,7,4,5,26
1145,31,0,Travel_Frequently,Sales,Other,4,Male,3,2,1,Single,5332,No,10,3,5,2,0,3,2
1146,36,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,3,2,3,Married,4663,Yes,7,3,3,2,1,1,12
1147,34,0,Travel_Frequently,Research & Development,Life Sciences,3,Male,4,2,4,Divorced,4724,No,9,3,9,7,7,2,10
1148,49,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,3,1,1,Married,3211,No,10,2,9,6,1,4,25
1149,39,0,Travel_Rarely,Research & Development,Medical,2,Male,3,2,1,Married,5377,No,10,3,7,7,7,7,10
